GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
PCDH15	SLC26A4	0	DIDA_NDI	0.617242	0.260392	0	0	0.395	0.521	0	0.609	0.199	0.154833	0	0	0	0.597	0	0	0	0.00261997	0.0031048488	0.3639	0.482
SLC45A2	SLC26A4	0	DIDA_NDI	1.024309	0.146676	0	0.345	0.583	0.529	0	0.497	0.311	0.101345	7.9e-05	7.9e-05	0	0	0	0	0	0.0016595548	0.0019362902	0.4592	0.21
PRKN	ATP2B2	0	DIDA_NDI	0.4329317	0.15217277	0	0.603	0.175	0.489	0	0.67721784	0.28060964	0.07116513	1.0308751	0.4617572	0	0	0	0	0.5625	8.7e-05	0.000113	0.2144	0.448
NEXN	PSMB9	0	DIDA_NDI	0.4318902	0.17316397	0	0.461	0.19	0.357	0	0.86	0.54	0.09067	0.225651	0.225643	0	0	0	0	0	0.002663	0.003239	0.3296	0
LRP5	CHD7	0	DIDA_NDI	0.243594	0.035709	2	0.534	0.475	0.206	0	0.187	0.055	0.054895	1.998356	0.001644	0	0	0	0	0.0455	1e-05	1.3e-05	0.417	0.343
NLRP3	SLC26A4	0	DIDA_NDI	0.543941	0.333693	0	0.106	0.136	0.286	0	0.726	0.082	0.057007	0.447263	0.447263	0	0	0	0	0	0.0011921424	0.0019927004	0.4916	0.315
USH1C	NPHS1	0	DIDA_NDI	0.704078	0.366074	1	0.851	0.396	0.431	0	0.67653465	0.26494756	0.053267	0	0	0	0	0	0	0.0909	5.5e-05	8e-05	0.3569	1
BBS7	SCN5A	0	DIDA_NDI	0.43731	0.078328	1	0.541	0.239	0.48	0	0.402	0.082	0.052784	0.996926	0.994569	0	0	0	0	0.2	4e-06	6e-06	0.4952	0.431
SLC7A9	SLC26A4	0	DIDA_NDI	0.712075	0.165558	0	0.485	0.389	0.868	2.3e-05	0.543	0.265	0.154833	0.246082	0.246082	0	0	0	0	0	0.0014355358	0.0019528136	0.5312	0
LRP5	GJB2	0	DIDA_NDI	0.609636	0.40175	2	0.393	0.188	0.626	0	0.468	0.336	0.054895	0.998356	0.998356	0	0	0	0	0.0909	4e-06	2e-06	0.5085	0.447
SCN1A	TJP2	0	DIDA_NDI	0.464005	0.035834	2	0.062	0.328	0.637	0	0.518	0.086	0.064442	1.000001	0.999999	0	0	0	0	0.069	0.000486	0.000859	0.5575	0
LAMA1	PDX1	0	DIDA_NDI	0.61107576	0.22589199	2	0.229	0.522	0.116	0	0.302	0	0.052784	0.522916	0.522916	0	0	0	0	0.0769	1.7e-05	3e-06	0.4813	1
PCDH15	WNT10A	0	DIDA_NDI	0.3814	0.02455	0	0	0.222	0.276	0	0.4	0.01	0.104733	0.010169	0.010169	0	0	0	0	0	1.6e-05	2.4e-05	0.5706	0.637
GDAP1	TTN	0	DIDA_NDI	0.547374	0.220991	1	0	0.214	0.555	2.006444e-06	0.502	0.202	0.115421	0.000185	0.000185	0	0	0	0	0	0.000344	0.000324	0.5171	0.304
MKKS	WNT10A	0	DIDA_NDI	0.508757	0.102807	1	0.498	0.48	0.194	0	0.638	0.248	0.052784	0.010169	0.010169	0	0.188	0	0	0	1.7e-05	2.3e-05	0.4889	0.367
COL4A4	CEP290	0	DIDA_NDI	0.559703	0.061676	1	0.238	0.322	0.453	0.00013	0.464	0.296	0.050673	0	0	0	0	0	0	0.1579	4.6e-05	6.6e-05	0.4447	0.492
WDR11	WNT10A	0	DIDA_NDI	0.3939656	0.14476338	0	0.602	0.519	0.211	0	0.49928364	0.20465657	0.085139	0.080497	0.060159	0	0	0	0	0.1667	0.000192	0.000287	0.5373	0.373
DYNC2H1	DISP1	0	DIDA_NDI	0.218081	0.005589	1	0.44	0.282	0.26	0	0.238	0.038	0.090085	4e-06	4e-06	0	0	0	0	0.3158	0.0008833974	0.0015890044	0.317	0.56
LMBRD1	SLC26A4	0	DIDA_NDI	0.541535	0.336098	0	0.186	0.127	0.355	0	0.594	0.214	0.14167	2e-06	2e-06	0	0	0	0	0.1111	0.0012866101	0.0021391076	0.4545	0
WDR11	NPHS1	0	DIDA_NDI	0.48076102	0.19248779	1	1	0.362	0.318	0	0.572367	0.24137671	0.051833	0.070328	0.070328	0	0	0	0	0	0.000227	0.000225	0.5074	0.325
TRAPPC9	LAMA1	0	DIDA_NDI	0.40047294	0.14488146	1	1	0.414	0.186	0	0.294	0.008	0.069675	6e-06	6e-06	0	0	0	0	0.0909	8.8e-05	0.000128	0.5993	0.21
LAMA1	RP1L1	0	DIDA_NDI	0.32277158	0.10304371	1	0	0.513	0.127	0	0.23	0.072	0.142357	0.23424104	0.21837103	0	0	0	0	0	8e-06	1.4e-05	0.4731	0.162
TTN	COL4A3	0	DIDA_NDI	0.723999	0.044365	1	0.623	0.354	0.518	2.1911006e-05	0.646	0.058	0.050673	7.6e-05	7.6e-05	0	0	0	0	0.0769	0.000299	0.000404	0.1692	0.213
LRP5	WDR11	0	DIDA_NDI	0.46855316	0.18515602	1	1	0.374	0.322	0	0.75578195	0.3470324	0.085139	1.068684	0.928028	0	0	0	0	0.28	0.000178	0.000311	0.5512	0.325
NEK1	DISP1	0	DIDA_NDI	0.204816	0.018854	1	0.486	0.153	0.259	6.6e-05	0.652	0.376	0.095715	4e-06	4e-06	0	0	0	0	0.1667	1.2e-05	1.3e-05	0.2889	0.246
PCDH15	FZD4	0	DIDA_NDI	0.38813	0.03128	0	0	0.172	0.512	0	0.502	0.092	0.062285	0.920787	0.920787	0	0	0	0	0.0435	5e-06	5e-06	0.4942	0.355
TACR3	CEP152	0	DIDA_NDI	0.242536	0.042563	0	0.678	0.204	0.282	0	0.226	0.052	0.050673	2e-06	2e-06	0	0	0	0	0	9e-06	7e-06	0.5072	0.246
ITGA7	SLC26A4	0	DIDA_NDI	0.80517	0.072464	1	0.124	0.138	0.582	0	0.636	0.172	0.057007	0	0	0	0	0	0	0	0.0010828248	0.0014983129	0.4683	0.181
KRT5	CPT2	0	DIDA_NDI	0.696237	0.493643	1	0.106	0.096	0.535	0	0.903	0.673	0.050673	0.469328	0.469327	0	0	0	0	0.0625	0.004189	0.003747	0.6032	0.197
ABCC9	SLC26A4	0	DIDA_NDI	0.595676	0.281958	0	0.236	0.38	0.649	0	0.497	0.311	0.151314	0.000701	0.000701	0	0	0	0	0.0625	0.0018125675	0.0028753763	0.3283	0.373
TTN	FGA	0	DIDA_NDI	0.801406	0.033041	1	0.675	0.389	0.54	3.4821005e-05	0.531	0.173	0.050673	0	0	0	0.452	0	0	0	0.002139974	0.0024826082	0.393	0.348
MYH7	USH2A	0	DIDA_NDI	0.45457038	0.18004149	0	0.524	0.363	0.306	0	0.569	0.311	0.056832	0.000146	0.000146	0	0	0	0	0.125	0.001799	0.003189	0.2202	0.267
SCN5A	DYNC2H1	0	DIDA_NDI	0.364065	0.151574	2	0.374	0.201	0.414	0	0.342	0.142	0.052784	0.995748	0.995748	0	0	0	0	0.2143	0.0011011189	0.0018996992	0.5576	0.48
BMPR2	SCN5A	0	DIDA_NDI	0.759227	0.243589	2	0.534	0.41	0.622	0	1.095	0.611	0.052784	1.992416	0.000921	0	0	0	0	0.1429	3e-06	4e-06	0.5404	0.58
PCDH15	BBS9	0	DIDA_NDI	0.379274	0.022424	0	0	0.118	0.436	0	0.524	0.114	0.147795	0	0	0	0	0	0	0.0435	0.000128	0.000223	0.4016	0.732
PSMB8	CHD7	0	DIDA_NDI	0.44449872	0.16576695	1	0.66	0.277	0.635	0	0.549	0.307	0.068704	1.012003	0.987997	0	0	0	0	0.1429	0.002051	0.003609	0.6569	0.351
PCDH15	WHRN	0	DIDA_NDI	0.696494	0.27287066	0	0	0.646	0.589	0	0.9146797	0.37972844	0.04071127	1.0264189	0.4703422	0	0.858	0.53	0	0.1364	2.4e-05	3.8e-05	0.5262	0.774
BBS2	USH2A	0	DIDA_NDI	0.5798646	0.18489918	0	0.769	0.573	0.52	0	0.276	0.018	0.052784	0	0	0	0.425	0	0	0.0714	2.1e-05	3.5e-05	0.5056	0.515
PDZD7	KCNH2	0	DIDA_NDI	0.407995	0.187202	1	1	0.16	0.493	0	0.896	0.498	0.108383	1.718821	0.273282	0	0	0	0	0.0909	1e-05	6e-06	0.3518	0.334
PYGM	PCDH15	0	DIDA_NDI	0.306623	0.050227	0	0	0.068	0.256	0	0.685	0.275	0.087739	0	0	0	0	0	0	0	0.006835	0.012121	0.6033	0.635
GJB2	KCNA5	0	DIDA_NDI	0.712058	0.299328	1	0.404	0.337	0.671	0	0.597	0.207	0.035875	0.000687	0.000687	0	0	0	0	0	3e-06	3e-06	0.6099	0.539
KCNE2	ADGRV1	0	DIDA_NDI	0.39730734	0.15236022	0	0.46	0.246	0.572	0	0.5195841	0.23021142	0.09303761	0.6289711	0.41321012	0	0	0	0	0	0	0	0.4735	0
SLC3A1	MFN2	0	DIDA_NDI	0.524545	0.340084	1	0.434	0.164	0.26	0	0.208	0.052	0.057007	0.999816	0.999816	0	0	0	0	0	7.8e-05	0.000121	0.5161	0.314
EYS	ADGRV1	0	DIDA_NDI	0.54774183	0.19999528	0	0.477	0.243	1	0	0.58650595	0.23440151	0.06540878	0.68037045	0.34145388	0	0.458	0.056312256	0.0625	0	1e-06	1e-06	0.2528	0.162
MYH7	PRPH2	0	DIDA_NDI	0.381211	0.045931	0	0	0	0.138	0	0.786	0.094	0.072767	0.388205	0.387914	0	0	0	0	0.0667	0.001808	0.003173	0.4018	0.353
KRT5	DYNC2H1	0	DIDA_NDI	0.701186	0.488694	2	0.465	0.285	0.623	0	0.888	0.688	0.050673	0.469328	0.469328	0	0	0	0	0.0556	0.0013312249	0.002248359	0.4924	0.515
NOD2	POLG	0	DIDA_NDI	1.035188	0.351482	1	0.65	0.158	0.584	0	0.324	0.086	0.051833	4.1e-05	4.1e-05	0	0	0	0	0.3125	2.8e-05	5e-05	0.4453	0.4
PYGM	TTN	0	DIDA_NDI	0.51238	0.255985	1	0.572	0.11	0.651	4.1536798e-05	0.832	0.128	0.0355	0	0	0	0.245	0	0	0.3333	0.007097	0.011657	0.1032	0.271
DUSP6	KCNH2	0	DIDA_NDI	0.670725	0.075529	2	0.071	0.175	0.462	0	1.017	0.377	0.054895	1.907256	0.084846	0	0	0	0	0.0455	6e-06	1e-06	0.6563	0.486
PRKN	RAB27A	0	DIDA_NDI	0.53236943	0.21769124	0	0.594	0.323	0.622	0	0.75533116	0.34978035	0.062495906	0.8665653	0.5334742	0	0	0	0	0.0667	0.000467	0.000785	0.6653	0.514
TNFRSF1A	ADGRV1	0	DIDA_NDI	0.62565476	0.26893592	0	0.681	0.359	0.657	0	0.6846507	0.30821908	0.048057497	0.74206984	0.48581168	0	0	0	0	0.069	4e-06	6e-06	0.5916	1
SCN1A	BBS9	0	DIDA_NDI	0.414934	0.013236	1	0.101	0.142	0.442	0	0.535	0.103	0.052784	1	1	0	0	0	0	0.04	0.000128	0.000224	0.4499	0.324
SCN1A	SCN5A	0	DIDA_NDI	0.471905	0.043734	2	1	0.57	0.745	0.00039	0.458	0.026	0.025336	1.995748	0.004252	0	0.378	0	1	0	1e-06	1e-06	0.586	0.655
GJB2	USH2A	0	DIDA_NDI	0.5353911	0.18678848	1	0.531	0.214	0.428	0	0.531	0.273	0.09853	0	0	0	0.53	0	0	0	3e-06	3e-06	0.5831	0.422
PRKN	KCNH2	0	DIDA_NDI	0.55507827	0.20293939	1	0.608	0.246	0.505	0	0.7952138	0.31068277	0.052164	1.0447202	0.47492963	0	0.222	0	0	0.3182	1.5e-05	1.5e-05	0.39	0.579
MYO6	ADGRV1	0	DIDA_NDI	0.56989175	0.21307933	0	0.492	0.243	0.607	0	0.59293765	0.2463844	0.07034808	0.63950074	0.3807627	0	0.43	0	0	0	0.000671	0.001189	0.412	0.306
MYH7	PCARE	0	DIDA_NDI	0.33174667	0.10726835	0	0	0.126	0.299	0	0.48434046	0.20798607	0.096987255	0.51882833	0.31724736	0	0	0	0	0.22265525	0.001799	0.00319	0.1666	0.137
MYH7	CDH23	0	DIDA_NDI	0.370716	0.035436	0	1	0.257	0.277	0	0.714	0.166	0.052784	0.050839	0.050547	0	0.167	0	0	0	0.001801	0.003185	0.3625	0.413
BBS5	TTN	0	DIDA_NDI	0.609062	0.159302	1	0.575	0.312	0.523	0	0.684	0.02	0.050673	0.002599	0.002599	0	0	0	0	0	0.000264	0.000466	0.5906	0.172
GJB2	RP1L1	0	DIDA_NDI	0.38895625	0.14997965	1	0	0.249	0.34	0	0.481	0.323	0.096211	0.4661555	0.3792516	0	0	0	0	0	2e-06	4e-06	0.5506	0.115
MYOC	CDH23	0	DIDA_NDI	0.613531	0.207379	0	1	0.178	0.26	0	0.779	0.231	0.066156	0.050693	0.050693	0	0	0	0	0.1765	2.1e-05	2.6e-05	0.5237	0.602
BBS4	BBS9	0	DIDA_NDI	0.528599	0.126901	1	0.64	0.415	0.844	0.001	0.426	0.212	0.00563	0.000141	0.000141	1	0.991	1	0	0.6364	0.000129	0.000221	0.1559	0.604
CEP290	ABCC6	0	DIDA_NDI	0.62377095	0.25852564	1	0.26	0.207	0.538	0	0.487	0.273	0.045963	1e-06	1e-06	0	0	0	0	0.0526	9e-06	1e-06	0.5215	0.559
SCN5A	CDH23	0	DIDA_NDI	0.460896	0.054743	1	1	0.272	0.385	0	0.516	0.032	0.071411	1.04644	0.945055	0	0	0	0	0	4e-06	5e-06	0.3752	0.51
JUP	TTN	0	DIDA_NDI	0.72181	0.046554	2	0.654	0.352	0.532	2.4175295e-05	1.341	0.637	0.05685	0.037535	0.037535	0	0.473	0	0	0	0.001233	0.001253	0.6533	0.298
TTN	UROD	0	DIDA_NDI	0.612871	0.155494	2	0.574	0.145	0.568	3.785147e-06	0.825	0.121	0.079651	0.000142	0.000142	0	0	0	0	0	0.001372	0.001501	0.5667	0.108
PCARE	CHD7	0	DIDA_NDI	0.43384737	0.16133009	1	0	0.253	0.334	0	0.4938989	0.23064972	0.09501848	0.49745497	0.37594935	0	0	0	0	0.09413408	9e-06	1.5e-05	0.5236	0.263
USH1C	KCNA5	0	DIDA_NDI	0.375367	0.037364	0	0.425	0.196	0.489	0	0.262	0.128	0.054895	0.000687	0.000687	0	0	0	0	0	6e-06	8e-06	0.4082	1
TTN	LMNA	0	DIDA_NDI	1.370107	0.601743	1	1	0.29	0.569	3.2294214e-05	0.874	0.17	0.050673	0.993449	0.993449	1	0.792	0	0	0	0.009672	0.016226	0.6829	0.468
MYO7A	PCARE	0	DIDA_NDI	0.46448514	0.16988416	0	0	0.362	0.59	0	0.635969	0.27050555	0.07184736	0.6797794	0.4041796	0	0.274	0.076082386	0	0.15079129	8e-06	1.3e-05	0.4407	0.198
BBS4	LAMA1	0	DIDA_NDI	0.5380447	0.1868346	2	0.625	0.394	0.191	0	0.258	0.044	0.056919	0.000141	0.000141	0	0	0	0	0.3	1e-05	1e-05	0.4469	1
BBS12	POLG	0	DIDA_NDI	0.514688	0.169019	1	1	0.103	0	0	0.253	0.157	0.161528	4.2e-05	4.1e-05	0	0	0	0	0.3571	3.1e-05	4.6e-05	0.5534	0.265
CDH23	CYP1B1	0	DIDA_NDI	0.822829	0.416676	1	0.59	0.249	0.257	0	0.365	0.183	0.071411	0.050989	0.050396	0	0	0	0	0.2222	0.0011080678	0.0016490394	0.4587	0.454
POLG	ADGRV1	0	DIDA_NDI	0.56406033	0.23472647	1	0.492	0.136	0.416	0	0.6217395	0.28283632	0.07345776	0.6252143	0.46157566	0	0	0	0	0.0526	2.8e-05	5e-05	0.6213	1
TJP2	LAMB3	0	DIDA_NDI	0.576732	0.076893	2	0.621	0.307	0.226	0	0.388	0.216	0.050673	1e-06	1e-06	0	0	0	0	0.16	0.000534	0.000773	0.3741	0
BBS2	CDK5RAP2	0	DIDA_NDI	0.180162	0.010813	1	0.669	0.378	0.601	0	0.182	0.112	0.022521	0	0	0	0	0	0	0.1667	3.7e-05	7e-06	0.3293	0.38
DSP	COL17A1	0	DIDA_NDI	0.652215	0.087058	2	0.7	0.406	0.528	0.0062	0.796	0.354	0.008797	0.999902	0.999902	0	0.683	0.64	0	1	0.0030000017	0.0019222006	0.3046	0.4
PDE3A	CYP1B1	0	DIDA_NDI	0.766446	0.473059	1	0.292	0.406	0.606	0	0.174	0.008	0.057007	0.106909	0.106316	0	0	0	0	0.15	0.0011827548	0.0017588749	0.3997	0
NOD2	GDNF	0	DIDA_NDI	1.407235	0.020565	1	0.662	0.429	0.267	0	0.794	0.556	0.030542	0.698672	0.698672	0	0	0	0	0	0	0	0.5362	0.347
PCDH15	CEP290	0	DIDA_NDI	0.489115	0.132265	1	0	0.146	0.41	0	0.585	0.175	0.095715	0	0	0	0.309	0	0	0.0385	5e-06	5e-06	0.5005	0.688
ABCC6	KCNH2	0	DIDA_NDI	0.66191703	0.2881071	1	0.222	0.413	0.578	0	0.804	0.59	0.045746	0.996053	0.99605	0	0	0	0	0.0526	8e-06	2e-06	0.4544	0.435
PRF1	STX11	0	DIDA_NDI	0.756944	0.390479	0	0.708	0.218	0.536	1e-04	0.23	0.136	0.055278927	0.020026	0.020026	0	0.729	0	0	0.3636	0.0027148928	0.0025142697	0.2837	0
NOD2	CEP41	0	DIDA_NDI	0.32412165	0.11303017	0	1	0.144	0.619	0	0.4336646	0.19645084	0.08877408	0.000126	0.000126	0	0	0	0	0.0625	6.4e-05	0.000112	0.6101	0
LMNA	POLG	0	DIDA_NDI	1.327779	0.644072	1	1	0.148	0.553	0	0.727	0.317	0.08551	0.99349	0.993408	0	0.174	0	0	0.3043	0.009437	0.016643	0.3109	0.579
TYR	GDF9	0	DIDA_NDI	0.41780236	0.14707531	1	0.452	0.204	0.171	0	0.355	0.129	0.062285	1.2e-05	1.2e-05	0	0	0	0	0	8e-06	5e-06	0.3687	0.337
NOD2	WNT10A	0	DIDA_NDI	0.89631	0.49036	0	0.41	0.269	0.267	0	0.314	0.076	0.052784	0.010169	0.010169	0	0	0	0	0.4167	1.5e-05	2.6e-05	0.2857	0.381
SCN5A	BBS4	0	DIDA_NDI	0.585569	0.06993	2	0.536	0.325	0.421	0	0.349	0.135	0.052784	0.995889	0.995606	0	0	0	0	0.1818	3e-06	4e-06	0.6446	0.508
KRT5	CDH23	0	DIDA_NDI	0.798017	0.391864	1	1	0.176	0.43	0	1.062	0.514	0.088558	0.520021	0.418635	0	0	0	0	0	0.003154	0.005584	0.4884	0.288
CAV3	SLC26A4	0	DIDA_NDI	0.995778	0.118144	0	0.125	0.268	0.559	0	0.759	0.049	0.057007	0.339836	0.339836	0	0	0	0	0	0.0018853459	0.0020144745	0.5091	0.401
BBS12	TRAPPC9	0	DIDA_NDI	0.36177537	0.121594585	0	1	0.304	0	0	0.191	0.095	0.064488	6e-06	5e-06	0	0	0	0	0.3636	8.2e-05	0.000138	0.4941	0.21
BBS9	IL17RD	0	DIDA_NDI	0.324777	0.076921	0	0.224	0.189	0.389	0	0.897	0.259	0.095715	2.6e-05	2.6e-05	0	0.194	0	0	0.5833	0.000129	0.000222	0.2983	0.306
PYGM	WHRN	0	DIDA_NDI	0.48622242	0.19629516	0	1	0.092	0.428	0	0.7066298	0.31768444	0.07346476	0.8189377	0.4624834	0	0	0	0	0	0.006856	0.012083	0.4374	0.414
PYGM	ABCC6	0	DIDA_NDI	0.62333673	0.27283627	0	0.227	0.164	0.378	0	0.587	0.373	0.056381	1e-06	1e-06	0	0	0	0	0	0.006838	0.012116	0.4553	0.463
UNC13D	SLC26A4	0	DIDA_NDI	0.598965	0.278668	0	0.108	0.221	0.27	0	0.489	0.319	0.154833	0	0	0	0	0	0	0	0.001207583	0.002000055	0.567	0.327
BBS2	PRKN	0	DIDA_NDI	0.4901962	0.19116086	0	0.634	0.243	0.574	0	0.6364458	0.27867126	0.07126021	0.72112525	0.3824328	0	0	0	0	0.0417	3.2e-05	1.5e-05	0.2993	0.448
WNT10A	CEP290	0	DIDA_NDI	0.513664	0.107715	1	0.542	0.408	0.316	0	0.575	0.185	0.060498	0.010169	0.010169	0	0	0	0	0.1111	1.9e-05	1.9e-05	0.458	0.501
ITGA7	LRP5	0	DIDA_NDI	0.470296	0.26241	2	1	0.329	0.588	0	0.298	0.166	0.052784	0.998356	0.998356	0	0	0	0	0.4348	9.9e-05	0.000171	0.4166	0.325
LAMA1	MYO6	0	DIDA_NDI	0.43823025	0.15996142	1	0.55	0.279	0.276	0	0.367	0.065	0.050673	0.017788	0.017788	0	0	0	0	0.1333	0.000678	0.001175	0.4139	0.306
GJB2	NPHS1	0	DIDA_NDI	1.040769	0.029383	2	0.536	0.237	0.656	0	0.9022323	0.2791971	0.052784	0	0	0	0	0	0	0	5.3e-05	8.5e-05	0.4835	0.341
BBS2	CEP290	0	DIDA_NDI	0.406177	0.215202	1	0.837	0.45	0.669	0	0.527	0.233	0.022521	0	0	0	0.813	0.64	0	0.1579	2.4e-05	2.9e-05	0.2159	0.815
SHH	MYH7B	0	DIDA_NDI	1.21533	0.567532	1	0.49900085	0.34231943	0.5740628	0	0.61	0.36	0.031148	0.912961	0.912961	0	0	0	0	0	3.2e-05	2.3e-05	0.2256	0.3932474
KCNH2	CYP1B1	0	DIDA_NDI	0.917351	0.322154	2	0.27	0.24	0.357	0	0.788	0.606	0.054895	0.996348	0.995755	0	0	0	0	0.1905	0.0013268905	0.001830285	0.5086	0.484
STX11	SEC23A	0	DIDA_NDI	0.351428	0.015037	0	0.682	0.365	0.45	0	0.842	0.476	0.070347	0.020154	0.019898	0	0	0	0	0.0476	0.001931	0.000148	0.4771	0
MYO7A	MYO6	0	DIDA_NDI	0.658304	0.019328	0	0.854	0.321	0.553	7.6e-05	0.323	0.109	0.014076	0.017788	0.017788	0	0.49	0	0.2	0.0556	0.000678	0.001176	0.5691	0.435
BBS12	USH2A	0	DIDA_NDI	0.4764071	0.14530993	0	1	0.269	0	0	0.177	0.081	0.095715	0	0	0	0.398	0	0	0.0769	3e-06	3e-06	0.4419	0.446
SCN1A	CEP290	0	DIDA_NDI	0.524775	0.096604	2	0.062	0.151	0.46	0	0.596	0.164	0.023929	1	1	0	0	0	0	0.1154	5e-06	6e-06	0.5158	0.445
DYNC2H1	CEP290	0	DIDA_NDI	0.416935	0.204444	2	0.506	0.365	0.603	0	0.48	0.28	0.022521	0	0	0	0.543	0	0	0.5625	0.0017086181	0.002315134	0.1277	0.509
FGFR1	CDH23	0	DIDA_NDI	0.989156	0.583004	1	1	0.161	0.4	0	1.27	0.722	0.036347	1.039437	0.938051	0	0	0	0	0.381	8.1e-05	0.000133	0.4267	0.384
TTN	RNF216	0	DIDA_NDI	0.474106	0.294259	1	0.589	0.139	0.574	1.28044215e-08	0.454	0.25	0.0929	0.409334	0.409334	0	0	0	0	0	0.00027	0.000455	0.4919	0
BMPR2	SLC26A4	0	DIDA_NDI	0.940225	0.062591	1	0.09	0.153	0.614	0	1.257	0.449	0.095715	0.996668	0.996668	0	0	0	0	0	0.0025532267	0.0025018035	0.3362	0.441
PRPH2	ADGRV1	0	DIDA_NDI	0.5113535	0.18110283	0	0	0	0.344	0	0.54222697	0.2351505	0.09657703	0.5379791	0.3950532	0	0.309	0.039105907	0	0.1579	1e-05	1.7e-05	0.5407	0.63
SLC3A1	MYH7B	0	DIDA_NDI	0.756213	0.108416	0	0.37095702	0.23671763	0.42793834	0	0.255	0.005	0.072348	0	0	0	0	0	0	0	2.7e-05	3.1e-05	0.4578	0.2893694
DSP	TNFRSF1A	0	DIDA_NDI	1.285562	0.546289	1	0.572	0.324	0.602	0	1.101	0.049	0.06064	1.985378	0.014425	0	0	0	0	0.0741	0.000832	0.001464	0.4806	0.322
GALT	MAN1B1	0	DIDA_NDI	0.4338745	0.16077438	1	0.372	0.34	0.584	0	0.386	0.196	0.083548	0.001193	0.001188	0	0	0	0	0.2222	9.7e-05	2.3e-05	0.1571	0.311
SCN1A	SLC26A4	0	DIDA_NDI	0.652902	0.224731	1	0.268	0.384	0.502	0	0.62	0.188	0.09853	1	1	0	0	0	0	0	0.0013598975	0.002023536	0.4583	0.395
TEK	ADGRV1	0	DIDA_NDI	0.49604014	0.2040706	1	0.557	0.415	0.63	0	0.5941878	0.2667374	0.06788069	0.7074394	0.45628566	0	0	0	0	0.0526	7e-06	1.1e-05	0.5428	0.306
TJP2	ADGRV1	0	DIDA_NDI	0.41130364	0.16000882	1	0.58	0.325	0.507	0	0.5444277	0.23606429	0.08516577	0.6730732	0.40847814	0	0	0	0	0.0435	0.000485	0.00086	0.4192	0
DSP	ADGRV1	0	DIDA_NDI	0.62865657	0.27053204	1	0.535	0.389	0.665	0	0.64661276	0.2871774	0.051348306	0.65394175	0.42801943	0	0	0	0	0	0.000829	0.00147	0.4739	1
TYR	ADGRV1	0	DIDA_NDI	0.45451382	0.18347412	1	0.582	0.338	0.453	0	0.55439955	0.24421552	0.08006177	0.64035124	0.41192016	0	0	0	0	0	3e-06	4e-06	0.4568	0.21
MYH7	GNRHR	0	DIDA_NDI	0.403869	0.068589	0	0.122	0.276	0.216	0	0.785	0.095	0.023929	0.014114	0.013822	0	0	0	0	0	0.0018	0.003187	0.6203	0.309
PSMB8	NPHS1	0	DIDA_NDI	0.5145211	0.19891596	1	0.712	0.163	0.422	0	0.5416542	0.2169293	0.066212	0.012003	0.012003	0	0	0	0	0	0.002093	0.003535	0.5604	0.592
PRKN	LAMA1	0	DIDA_NDI	0.6447993	0.25271547	1	0.631	0.25	0.176	0	0.68540204	0.3274945	0.062379885	0.7350023	0.45442083	0	0	0	0	0.05	2e-05	7e-06	0.5157	1
GGCX	TJP2	0	DIDA_NDI	0.389747	0.110092	2	0.158	0.19	0.434	0	0.424	0.18	0.090085	1e-06	1e-06	0	0	0	0	0.2174	0.000504	0.000827	0.655	0
HNF4A	USH2A	0	DIDA_NDI	0.58126736	0.28326294	1	0.503	0.336	0.394	0	1.077	0.819	0.0929	0.919226	0.919226	0	0	0	0	0.1	8e-06	1.3e-05	0.466	0.312
DSP	SHH	0	DIDA_NDI	1.261067	0.521795	2	0.575	0.423	0.535	0	1.06	0.09	0.062751	1.912863	0.08694	0	0	0	0	0	0.000838	0.001454	0.5316	0.444
PRKN	PCARE	0	DIDA_NDI	0.32035437	0.10261923	0	0	0.115	0.403	0	0.4493021	0.19245014	0.098340765	0.48495615	0.31774166	0	0	0	0	0.14140062	1.2e-05	2.1e-05	0.3339	0.142
LAMB3	MYH7B	0	DIDA_NDI	0.650711	0.002914	1	0.27308622	0.21627697	0.39306527	0	0.211	0.039	0.054721	0	0	0	0	0	0	0	7.1e-05	4.7e-05	0.438	0.3827803
JUP	USH2A	0	DIDA_NDI	0.53998154	0.25613236	1	0.626	0.313	0.429	0	1.118	0.86	0.073523	0.037535	0.037535	0	0	0	0	0	0.00097	0.001719	0.5914	0.254
WHRN	LAMB3	0	DIDA_NDI	0.5386751	0.21109411	1	1	0.303	0.224	0	0.66071343	0.31010234	0.072502844	0.7430238	0.46131733	0	0	0	0	0.087	7.2e-05	4.6e-05	0.4899	0.598
GGCX	LAMB3	0	DIDA_NDI	0.46664	0.186985	2	0.205	0.138	0.232	0	0.208	0.036	0.050673	0	0	0	0	0	0	0.125	6.8e-05	5.4e-05	0.4885	0.48
SPRY4	COL4A3	0	DIDA_NDI	0.481718	0.197916	1	1	0.219	0.266	0	1.195	0.607	0.050673	0.109995	0.109844	0	0	0	0	0.2941	5.2e-05	3.5e-05	0.5436	0.517
