GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
DCTN6	GMPPB	0	ref_1000random	0.352032	0.04027	0	0.0	0.032	0.784	8.6E-4	1.02	0.624	0.071487	0.026321	0.026156	0	0.0	0.0	0.5	0.0526	0.001197	0.001622	0.4725	0.0
DTD2	CDC14B	0	ref_1000random	0.3387983	0.12590882	0	0.503	0.13	1.0	0.0	0.5802138	0.2784004	0.085362	0.578015	0.574599	0	0.0	0.0	0.0	0.2667	1.2E-5	2.0E-6	0.4969	0.0
BNIP3	ZSCAN1	0	ref_1000random	0.2851854	0.08707773	0	0.716	0.0	0.0	0.0	0.236	0.046	0.09853	0.048727	0.048726	0	0.0	0.0	0.0	0.1579	2.15E-4	3.59E-4	0.56	0.0
CCL20	DNAAF2	0	ref_1000random	0.39120927	0.16229436	0	1.0	0.263	0.207	0.0	0.39111468	0.22143893	0.051751	0.087745	0.087735	0	0.0	0.0	0.0	0.0667	3.4E-5	3.4E-5	0.4865	0.0
UTP18	CA2	0	ref_1000random	0.456049	0.288275	0	0.367	0.066	0.38	0.0	0.573	0.201	0.100141	0.515815	0.315075	0	0.0	0.0	0.0	0.0417	0.004069	0.006818	0.4915	0.0
BRWD3	TARS	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
BFSP1	ZNF534	0	ref_1000random	0.24572298	0.060418405	0	0.214	0.0	0.506	0.0	0.31636754	0.13111825	0.148708	1.06E-4	1.06E-4	0	0.0	0.0	0.0	0.2353	2.5E-5	3.4E-5	0.46446154	0.0
RAB33A	OR5AS1	0	ref_1000random	0.3064502	0.10241129	0	0.363	0.303	0.285	0.0	0.147	0.043	0.077887	0.969174	0.457902	0	0.0	0.0	0.0	0.0	1.8E-5	2.7E-5	0.50729734	0.0
STX10	AP5B1	0	ref_1000random	0.40473253	0.16355029	0	1.0	0.828	0.455	0.0	0.40694678	0.16620682	0.105099	7.0E-6	7.0E-6	0	0.0	0.0	0.0	0.381	1.07E-4	1.7E-4	0.2786	0.0
GPR119	ACE2	0	ref_1000random	0.394355	0.17311	0	0.0	0.0	0.276	0.0	1.317	0.437	0.050673	1.096326	0.901814	0	0.0	0.0	0.0	0.0	1.5E-5	1.6E-5	0.53462726	0.0
ARHGAP33	TCF12	0	ref_1000random	0.43859673	0.15575434	1	0.514	0.175	0.559	0.0	0.6761927	0.2957248	0.051728	1.186148	0.761652	0	0.222	0.0	0.0	0.2273	4.6E-5	7.5E-5	0.4973	0.0
GABRA5	LRRC24	0	ref_1000random	0.296996	0.091811	0	0.0	0.0	0.24	0.0	0.506	0.18	0.090773	1.726845	0.176214	0	0.0	0.0	0.0	0.14196448	6.0E-6	7.0E-6	0.5106	0.0
CCL7	RNF170	0	ref_1000random	0.429057	0.243399	0	1.0	0.0	0.0	0.0	0.195	0.103	0.105568	0.657398	0.638874	0	0.0	0.0	0.0	0.0667	3.3E-5	2.3E-5	0.6385	0.0
AHSP	IGSF9	0	ref_1000random	0.37769893	0.14210312	0	0.69	0.263	0.367	0.0	0.52390987	0.2432911	0.106834	0.578768	0.559054	0	0.0	0.0	0.0	0.1176	9.52E-4	0.001685	0.6002	0.0
SLC22A23	FKBP10	0	ref_1000random	0.218438	0.002164	0	0.0	0.0	0.0	0.0	0.834	0.014	0.121433	0.367358	0.365743	0	0.0	0.0	0.0	0.0952	2.36E-4	4.08E-4	0.5372	0.0
ANKRD13B	ARHGAP33	0	ref_1000random	0.29469994	0.0776165	0	0.0	0.183	0.744	7.4E-5	0.69999945	0.29677734	0.060498	1.183109	0.758612	0	0.0	0.0	0.0	0.7143	9.0E-6	1.0E-5	0.1619	0.0
RGS9	RBBP7	0	ref_1000random	0.428572	0.199573	0	0.129	0.319	0.356	0.0	1.043	0.885	0.052784	0.983294	0.983294	0	0.0	0.0	0.0	0.1579	0.002015	0.003571	0.4658	0.147
PYY	C17orf62	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
ABCD2	GPR75-ASB3	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
ENTPD2	FJX1	0	ref_1000random	0.2521176	0.06393167	0	0.0	0.201	0.325	0.0	0.45380792	0.24449429	0.174604	0.823952	0.82395	0	0.0	0.0	0.0	0.2	7.0E-6	1.2E-5	0.4872	0.0
KLHL8	COL15A1	0	ref_1000random	0.317887	0.09589366	0	0.0	0.16	0.236	0.0	0.29	0.076	0.088677	0.001212	0.001205	0	0.0	0.0	0.0	0.1364	2.88E-4	5.0E-4	0.5292	0.0
ANKRD55	ILVBL	0	ref_1000random	0.30528358	0.10345363	0	0.22148679	0.11811159	0.30229715	0.0	0.274	0.09	0.150208	1.2E-5	1.1E-5	0	0.0	0.0	0.0	0.0417	9.29E-4	0.001649	0.6591	0.013691139
KRIT1	RUNDC3A	0	ref_1000random	0.521224	0.311346	1	0.796	0.471	0.356	0.0	0.405	0.147	0.030637	1.054572	0.866096	0	0.0	1.512873E-5	0.0	0.0385	8.0E-6	1.2E-5	0.5217	0.0
FBXO7	IVL	0	ref_1000random	0.43777528	0.18660013	0	1.0	0.377	0.607	0.0	0.457	0.339	0.064396	0.098722	0.098722	0	0.0	0.0	0.0	0.0	5.7E-4	6.52E-4	0.5954	0.041
TSPAN14	ZBED2	0	ref_1000random	0.25554696	0.058993895	0	0.173	0.328	0.0	0.0	0.176	0.084	0.068477	0.865128	0.861011	0	0.0	0.0	0.0	0.3529	5.0E-5	8.3E-5	0.3938	0.0
THAP11	BCORL1	0	ref_1000random	0.214978	0.005689	1	0.0	0.0	0.603	0.0	0.584	0.254	0.062847	1.447423	0.516157	0	0.0	0.0	0.0	0.5789	3.7E-5	3.5E-5	0.4172	0.0
ACOT7	CCDC42	0	ref_1000random	0.844956	0.644397	0	1.0	0.11	0.0	0.0	0.142	0.014	0.06631	0.381535	0.381501	0	0.0	0.0	0.0	0.0833	0.002035	0.003588	0.4775	0.0
EXT1	ICOSLG	0	ref_1000random	0.474091	0.061748	1	0.392	0.314	0.508	0.0	0.826	0.622	0.052784	1.041869	0.956772	0	0.0	0.0	0.0	0.0	1.18E-4	1.9E-4	0.6137	0.371
SLC35G1	AEN	0	ref_1000random	0.35099974	0.12243961	0	1.0	0.08	0.426	0.0	0.6263181	0.28817675	0.10039	0.917136	0.917136	0	0.0	0.0	0.0	0.25	4.0E-6	6.0E-6	0.4843	0.0
ZNF562	FAM20C	0	ref_1000random	0.22245046	0.040837366	0	0.214	0.0	0.0	0.0	0.202	0.072	0.136337	0.727673	0.448313	0	0.0	0.0	0.0	0.1667	5.2E-5	8.9E-5	0.546	0.0
KLF16	GUCY2F	0	ref_1000random	0.34760106	0.12224007	0	0.169	0.269	0.481	0.0	0.453	0.155	0.118797	0.473234	0.473203	0	0.0	0.0	0.0	0.0	5.2E-5	9.0E-5	0.4526	0.0
XPO4	PLXNA2	0	ref_1000random	0.260528	0.047835	0	0.578	0.125	0.291	0.0	0.536	0.144	0.062285	1.993981	0.006018	0	0.0	0.0	0.0	0.2105	1.77E-4	2.98E-4	0.5478	0.261
FAM60A	NID2	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
DENND6A	ERCC4	0	ref_1000random	0.33533087	0.11414019	1	0.181	0.214	0.623	0.0	0.5913933	0.28101733	0.089237	0.852273	0.852273	0	0.0	0.0	0.0	0.2609	3.6E-5	8.0E-6	0.4493	0.0
SLC25A21	ZNF729	0	ref_1000random	0.12666596	0.0	0	0.083	0.0	0.0	0.0	0.08559945	0.0010244235	0.309799	1.0E-6	1.0E-6	0	0.0	0.0	0.0	0.0714	7.0E-6	1.0E-6	0.4328	0.0
RASIP1	MKI67	0	ref_1000random	0.3432602	0.13270943	1	0.746	0.246	0.253	3.9E-5	0.685	0.437	0.116251	0.975494	0.975494	0	0.0	0.0	0.125	0.0588	3.53E-4	5.79E-4	0.4993	0.0
DTD2	RSBN1L	0	ref_1000random	0.27329594	0.07295432	0	0.0	0.0	0.506	0.0	0.42005742	0.19757575	0.125107	0.501738	0.498322	0	0.0	0.0	0.0	0.087	3.4E-5	3.6E-5	0.4242	0.0
FDXACB1	ECH1	0	ref_1000random	0.19429615	0.029977571	0	0.572	0.055	0.784	0.0	0.30833295	0.13541637	0.177405	0.004167	0.004166	0	0.0	0.0	0.0	0.1875	0.004129	0.007325	0.5288	0.0
GSS	COG5	0	ref_1000random	0.42828	0.227858	1	0.55	0.084	0.388	0.0	0.861	0.339	0.052049	0.022519	0.022519	0	0.0	0.0	0.0	0.2	0.0012038441	0.0019330592	0.4205	0.2
BCAT1	MDM4	0	ref_1000random	0.338017	0.018146	1	0.158	0.181	0.603	0.0	1.403	0.227	0.052784	0.998577	0.998563	0	0.0	0.0	0.0	0.2105	1.74E-4	2.89E-4	0.5321	0.728
KCTD11	IYD	0	ref_1000random	0.271019	0.063623	0	0.815	0.0	0.0	0.0	0.202	0.044	0.173592	0.535761	0.359142	0	0.0	0.0	0.0	0.0	2.0E-6	3.0E-6	0.6027	0.0
ARL8B	GP1BB	0	ref_1000random	0.46726307	0.16133882	0	0.514	0.267	0.359	0.0	0.434	0.14	0.054895	0.723477	0.521236	0	0.226	0.0	0.0	0.16612089	0.004862	7.15E-4	0.4706	0.0
TOB2	PPIL3	0	ref_1000random	0.253082	0.066466	0	0.59	0.186	0.64	0.0	0.396	0.222	0.073799	1.252837	0.153544	0	0.0	0.0	0.0	0.375	3.3E-4	5.78E-4	0.6004	0.0
RIT1	NAF1	0	ref_1000random	0.31590068	0.09808452	0	0.517	0.14	0.331	0.0	0.233	0.027	0.062704	1.626353	0.292733	0	0.0	0.0	0.0	0.2727	9.7E-5	7.7E-5	0.5605	0.0
ATCAY	IGF1	0	ref_1000random	0.4462247	0.18998611	1	0.658	0.26	0.319	0.0	0.756	0.384	0.054895	0.556997	0.38205	0	0.0	0.0	0.0	0.0	0.0163	0.028866	0.5987	0.0
ATRX	OR51G2	0	ref_1000random	0.647378	0.478947	1	0.143	0.0	0.305	0.0	0.71049255	0.4155927	0.09853	1.003101	0.996899	0	0.0	0.0	0.0	0.0	7.8E-5	1.38E-4	0.53611064	0.0
CYP27B1	CMTM5	0	ref_1000random	0.485302	0.313445	0	0.143	0.0	0.143	0.0	0.203	0.039	0.076785	0.060091	0.060084	0	0.0	0.0	0.0	0.0	9.2E-5	1.63E-4	0.6576	1.0
SMDT1	NLRP5	0	ref_1000random	0.25909922	0.06664227	0	0.26383555	0.12156253	0.32596058	0.0	0.367393	0.16542591	0.14055	0.16335	0.16335	0	0.0	0.0	0.0	0.2	1.8E-5	3.2E-5	0.5497	0.014983193
ZC3H8	DPP6	0	ref_1000random	0.28757003	0.08350723	0	0.214	0.076	0.231	0.0	0.497	0.289	0.132658	1.432545	0.502837	0	0.0	0.0	0.0	0.25	0.001043	0.001809	0.5646	0.0
RAB2B	T	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
WNT9A	DENND1C	0	ref_1000random	0.28967908	0.093242876	1	0.232	0.101	0.175	0.0	0.18	0.028	0.076009	0.71639	0.644378	0	0.0	0.0	0.0	0.2	7.5E-5	1.14E-4	0.5904	0.0
FAM219B	OR8S1	0	ref_1000random	0.29139242	0.09030562	0	0.26528198	0.14624555	0.35053226	1.7163712E-6	0.33832222	0.15409636	0.133522	0.001231	0.001225	0	0.0	0.0	0.0	0.09996716	1.7E-5	9.0E-6	0.48713133	0.031853266
TRMT10C	FAM120B	0	ref_1000random	0.3968868	0.16351597	0	1.0	0.13	1.0	0.0	0.52075446	0.23768653	0.068477	1.1E-5	1.1E-5	0	0.0	0.0	0.0	0.1333	3.26E-4	2.24E-4	0.6009	0.0
WDR70	MLXIP	0	ref_1000random	0.211308	0.010153	0	0.214	0.358	1.0	0.0	0.342	0.064	0.101228	1.777983	0.173512	0	0.0	0.006134973	0.0	0.24	2.65E-4	4.59E-4	0.5945	0.0
SLC25A21	GPR55	0	ref_1000random	0.32858083	0.112691216	0	0.058	0.125	0.285	0.0	0.377	0.113	0.112107	3.89E-4	3.88E-4	0	0.0	0.0	0.0	0.0526	6.0E-6	2.0E-6	0.6596	0.0
ZNF23	RBM46	0	ref_1000random	0.240568	0.047297	0	0.291	0.0	0.0	0.0	0.875	0.343	0.223003	0.020364	0.020362	0	0.0	0.0	0.0	0.1429	5.0E-6	3.0E-6	0.5333	0.0
TMEM71	DUS4L	0	ref_1000random	0.27323496	0.083804235	0	0.2127454	0.10918055	0.291682	0.0	0.457	0.341	0.150384	1.41E-4	1.41E-4	0	0.0	0.0	0.0	0.0	5.0E-6	9.0E-6	0.4724	0.0016962909
AMFR	DPPA2	0	ref_1000random	0.260533	0.084457	0	0.27040088	0.17318137	0.3937634	0.0	0.316	0.196	0.073149	0.001426	0.001426	0	0.0	4.8729134E-4	0.0	0.125	6.5E-5	9.1E-5	0.6457	0.037034396
SAT2	DDHD2	0	ref_1000random	0.188602	0.010198	0	0.14	0.137	0.305	0.0	0.165	0.017	0.087251	0.017616	0.017616	0	0.0	0.0	0.0	0.1429	6.6E-5	2.7E-5	0.511	0.0
GATC	LATS2	0	ref_1000random	0.432915	0.223008	1	0.494	0.178	0.57	0.0	0.456	0.068	0.103061	0.869294	0.869138	0	0.0	0.0	0.0	0.0833	4.2E-5	3.4E-5	0.5766	0.0
CD93	IRS4	0	ref_1000random	0.496264	0.079102	0	0.675	0.179	0.514	0.0	0.195	0.089	0.057007	0.609434	0.609434	0	0.0	0.0	0.0	0.25	3.64E-4	1.92E-4	0.5723	0.173
SYT10	FAM214A	0	ref_1000random	0.21378422	0.04328493	0	0.22524686	0.11138624	0.2947374	0.0	0.467287	0.23657648	0.209128	1.090245	0.843752	0	0.0	0.0	0.0	0.0435	5.0E-6	7.0E-6	0.588	0.0
SEPT12	DNA2	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
ZNF746	TOX3	0	ref_1000random	0.4802343	0.19505194	0	0.804	0.68	0.0	0.0	1.472	0.416	0.062704	1.046078	0.942601	0	0.0	0.0	0.0	0.0952	6.6E-5	5.7E-5	0.5529	0.0
TRAF1	FBXO43	0	ref_1000random	0.49852	0.291459	0	0.0	0.13	0.506	0.0	0.485	0.209	0.052784	0.056895	0.056594	0	0.0	0.0	0.0	0.0833	5.3E-4	9.33E-4	0.475	0.0
GSTM4	USP10	0	ref_1000random	0.200738	0.009404	0	0.539	0.31	0.671	0.0	0.766	0.51	0.048384	0.989771	0.987936	0	0.0	0.0	0.0	0.0667	9.31E-4	7.68E-4	0.5451	0.467
ING5	WDR70	0	ref_1000random	0.234923	0.033768	0	0.815	0.315	0.739	0.0	0.71482867	0.3010086	0.064674	1.247629	0.356842	0	0.0	0.0	0.0	0.3	2.93E-4	4.09E-4	0.4926	0.0
RBM46	KDM1B	0	ref_1000random	0.2476482	0.05465642	0	0.244	0.0	1.0	0.0	0.43948162	0.213501	0.148848	0.835451	0.794725	0	0.0	0.0	0.0	0.1	1.5E-5	1.5E-5	0.5236	0.0
ZNRD1	TDRKH	0	ref_1000random	0.19772314	0.03513616	0	0.19874312	0.057474613	0.18726873	0.0	0.091	0.069	0.162627	0.151825	0.1379	0	0.0	0.0	0.0	0.0588	2.4E-4	2.28E-4	0.5836	0.0
SLC44A5	CYP26A1	0	ref_1000random	0.33959785	0.11876855	1	0.0	0.236	0.285	0.0	0.486	0.196	0.181022	0.034295	0.034162	0	0.0	0.0	0.0	0.1333	7.0E-6	3.0E-6	0.4496	0.0
RHOXF2	SERPINB4	0	ref_1000random	0.168655	0.064928	0	0.546	0.45	0.0	0.0	0.082	0.04	0.109068	0.592959	0.592959	0	0.0	0.0	0.0	0.0	1.66E-4	2.41E-4	0.5077595	0.0
SENP3	PRTN3	0	ref_1000random	0.6330398	0.27118304	0	1.0	0.164	0.291	0.0	0.769	0.489	0.050673	0.996827	0.995164	0	0.0	0.0	0.0	0.0769	0.001226	0.001898	0.5875	1.0
ITPR3	CAPN1	0	ref_1000random	0.84122825	0.3349469	0	0.508	0.26	0.625	3.4E-5	1.147	0.071	0.023929	5.0E-5	5.0E-5	0	0.489	0.0	0.0	0.2222	0.003565	0.006079	0.3393	0.502
SLC39A6	PLCD1	0	ref_1000random	0.274173	0.027249	0	0.076	0.16	0.603	0.0	1.22	0.726	0.095715	7.62E-4	7.62E-4	0	0.0	0.0	0.0	0.2381	1.17E-4	1.71E-4	0.6133	0.653
THEMIS	DNAAF2	0	ref_1000random	0.40299776	0.15658943	0	1.0	0.179	0.738	0.0	0.52789366	0.22296216	0.055974	0.142522	0.142512	0	0.0	0.0	0.0	0.0714	0.0010944406	0.0016974073	0.4935	0.0
HCCS	MIA3	0	ref_1000random	0.28269	0.106	0	0.181	0.231	0.821	0.0	0.158	0.04	0.068477	1.421938	0.479162	0	0.0	0.0	0.0	0.05	3.05E-4	9.2E-5	0.4736	0.162
DDIT3	LRRC2	0	ref_1000random	0.45359	0.3014	0	0.0	0.0	0.0	0.0	0.53	0.068	0.081137	0.51555	0.515454	0	0.0	0.0	0.0	0.25	2.0E-6	0.0	0.4887	0.0
DNAJC5	XBP1	0	ref_1000random	0.680111	0.454852	1	1.0	0.165	0.539	0.0	0.547	0.259	0.052784	1.062241	0.654744	0	0.0	0.0	0.0	0.0	4.37E-4	7.0E-4	0.5849	0.296
LANCL2	TMEM171	0	ref_1000random	0.196258	0.040559	0	0.27314082	0.15629065	0.4130143	0.0	0.181	0.009	0.106259	0.786926	0.786595	0	0.0	0.0	0.0	0.0	2.09E-4	3.7E-4	0.5053	0.0
AIMP2	NOS1	0	ref_1000random	0.54859066	0.23455407	1	1.0	0.334	0.539	0.0	0.73000175	0.3436425	0.035469	1.000158	0.997232	0	0.0	0.0	0.0	0.0556	9.79E-4	0.00173	0.4996	0.48
NOL3	DLX4	0	ref_1000random	0.48198256	0.19379646	0	0.515	0.202	0.74	0.0	0.781	0.635	0.064396	0.005734	0.004661	0	0.0	0.0	0.0	0.2353	0.0011283441	0.0017325704	0.3994	0.48
GJD3	PTPN5	0	ref_1000random	0.284545	0.094861	0	1.0	0.159	0.391	0.0	0.45391753	0.2009935	0.059118	0.005679	0.004124	0	0.0	0.0	0.0	0.0	0.0010736936	0.0017011664	0.448	0.0
TTC39A	LATS2	0	ref_1000random	0.40842465	0.16187899	1	0.477	0.167	0.255	0.0	0.6640703	0.33737817	0.039468	0.967526	0.770906	0	0.0	0.0	0.0	0.1481	2.5E-5	4.0E-6	0.6048	0.0
HBEGF	BMP15	0	ref_1000random	0.623446	0.240731	2	0.567	0.48	0.478	0.0	0.831	0.181	0.057007	0.884358	0.77727	0	0.0	0.0	0.0	0.0	4.0E-6	2.0E-6	0.4684	0.303
DYNC2LI1	EP400	0	ref_1000random	0.360843	0.196241	2	1.0	0.177	0.353	0.0	0.21	0.108	0.057461	1.000084	0.999916	0	0.0	0.0	0.1	0.5	5.1E-5	4.1E-5	0.4833	0.0
GABRA2	XBP1	0	ref_1000random	0.702232	0.43273	2	0.097	0.31	0.38	0.0	0.658	0.148	0.057007	1.180712	0.773215	0	0.0	0.0	0.0	0.0	2.4E-5	3.2E-5	0.6457	0.212
CCL20	GYS2	0	ref_1000random	0.779603	0.365738	0	0.337	0.187	0.18	0.0	0.333	0.105	0.050673	0.08774	0.08774	0	0.0	0.0	0.0	0.1429	4.2E-5	1.9E-5	0.5364	0.0
CDC6	COG6	0	ref_1000random	0.279797	0.069463	1	1.0	0.133	0.467	0.0	1.157	0.839	0.045499	2.0E-6	2.0E-6	0	0.0	0.0	0.0	0.25	4.8E-5	7.6E-5	0.5107	0.0
SLC38A1	KIAA0232	0	ref_1000random	0.27743	0.019364	0	0.39715227	0.19570732	0.44403073	0.0	0.822	0.106	0.083931	1.970153	0.019289	0	0.0	0.0	0.0	0.2308	7.9E-5	1.33E-4	0.3322	0.091679394
SULF2	CCDC144A	0	ref_1000random	0.36417505	0.1372672	1	0.47427067	0.22276203	0.40593827	0.0	0.137	0.103	0.052631	0.33601603	0.3210011	0	0.0	0.0	0.0	0.1765	9.6E-5	1.69E-4	0.563	0.09809393
PSMD14	ATL2	0	ref_1000random	0.396677	0.165415	0	0.459	0.141	0.488	0.0	0.81897354	0.32847196	0.046463	1.770296	0.190098	0	0.0	0.0	0.0	0.0	0.003612	0.00574	0.3514	0.0
TSPAN14	INTS6	0	ref_1000random	0.287089	0.055139	1	0.815	0.265	0.423	0.0	0.387	0.127	0.087614	1.863066	0.136927	0	0.0	0.0	0.0	0.3	8.6E-5	1.8E-5	0.4502	1.0
AGRP	SSFA2	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
GIPC3	KCNJ11	0	ref_1000random	0.551094	0.290396	0	0.30588678	0.19386923	0.42797515	0.0	0.382	0.034	0.088522	0.368976	0.260472	0	0.0	0.0	0.0	0.0476	0.0011939098	0.0017687144	0.2956	0.10956066
TTLL3	DDT	0	ref_1000random	0.2943225	0.1075779	0	0.176	0.132	0.162	0.0	0.4200472	0.2215258	0.119979	0.412926	0.412926	0	0.0	1.5127956E-4	0.0	0.0625	0.002331	0.004134	0.6168	0.0
COX6B1	SNCAIP	0	ref_1000random	0.312784	0.028267	0	0.108	0.2	0.48	0.0	0.353	0.145	0.066095	0.081985	0.081259	0	0.0	0.0	0.0	0.0	0.0014074604	0.0022780446	0.5543	0.0
SLC7A5	FPR1	0	ref_1000random	0.445508	0.056569	0	0.37	0.198	0.583	0.0	0.171	0.075	0.052784	0.572302	0.444691	0	0.0	0.0	0.0	0.0	1.22E-4	2.13E-4	0.463	0.447
UFM1	ANO10	0	ref_1000random	0.20181	0.010504	0	0.081	0.146	0.329	0.0	0.44067705	0.20496541	0.08377	0.464068	0.464064	0	0.0	0.0	0.0	0.2727	0.001478	0.002477	0.572	0.0
EIF4E3	PTPN5	0	ref_1000random	0.302332	0.077074	0	0.223	0.0	0.277	0.0	0.73	0.036	0.0929	0.00501	0.003455	0	0.0	0.0	0.0	0.0625	1.8E-5	1.1E-5	0.3836	0.0
SLC10A4	RGL3	0	ref_1000random	0.27300367	0.07351336	0	0.0	0.0	0.0	0.0	0.098	0.024	0.068477	0.167299	0.167299	0	0.0	0.0	0.0	0.0476	1.1E-5	0.0	0.4938	0.0
RPL26L1	APOL2	0	ref_1000random	0.174619	0.072959	0	0.302	0.128	0.28	0.0	0.148	0.096	0.100582	0.492399	0.492121	0	0.0	0.0	0.0	0.0714	0.002919	0.002989	0.4796	0.0
TMEM106B	TRMT2B	0	ref_1000random	0.225022	0.01093	0	1.0	0.0	0.0	0.0	0.4788614	0.20668179	0.066008	0.515179	0.514978	0	0.0	0.0	0.0	0.2273	6.3E-5	9.7E-5	0.4056	0.0
SDK2	DCHS2	0	ref_1000random	0.44226924	0.18628564	0	0.0	0.337	0.643	0.0	0.42	0.308	0.111456	0.029034	0.029034	0	0.0	0.0	0.0	0.08	4.0E-6	5.0E-6	0.4465	0.0
TENM2	CHST3	0	ref_1000random	0.32802963	0.0990634	0	0.127	0.157	0.349	0.0	0.5401862	0.24857765	0.126063	1.16588	0.834022	0	0.0	0.0	0.0	0.1053	1.0E-5	9.0E-6	0.3261	0.0
DEGS1	MYBPC1	0	ref_1000random	0.53152	0.115894	0	0.255	0.102	0.464	0.0	0.234	0.036	0.102753	1.517578	0.201725	0	0.0	0.0	0.0	0.0	1.08E-4	7.3E-5	0.5184	0.034
KHDRBS3	PTDSS1	0	ref_1000random	0.294215	0.038719	0	0.262	0.125	0.392	0.0	0.418	0.022	0.089324	1.726039	0.01054	0	0.0	0.0	0.0	0.0	1.24E-4	5.0E-5	0.3732	0.0
CSNK1D	RARS2	0	ref_1000random	0.66922	0.423317	1	0.239	0.157	0.592	0.0	1.396	0.504	0.075174	0.991914	0.991907	0	0.0	0.0	0.0	0.45	1.5E-4	9.0E-6	0.3682	0.0
TCF12	ZNF777	0	ref_1000random	0.42205933	0.14677864	1	0.488	0.387	0.314	0.0	1.196	0.312	0.093585	1.971514	0.023714	0	0.0	7.2607433E-4	0.0	0.5	4.6E-5	7.5E-5	0.4742	0.0
KIAA1462	DNAH2	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
HNRNPA0	ZNF708	0	ref_1000random	0.28728732	0.07866998	0	0.133	0.0	0.0	0.0	0.295	0.031	0.089303	0.863701	0.863701	0	0.0	0.0	0.0	0.25	0.002706	0.004795	0.3715	0.0
AGTRAP	FLCN	0	ref_1000random	0.3469344	0.12539946	1	1.0	0.0	0.668	0.0	0.273	0.075	0.057007	1.000153	0.916826	0	0.0	0.0	0.0	0.1053	1.23E-4	1.71E-4	0.3504	0.0
RPS6KA4	TINF2	0	ref_1000random	0.3136	0.098809	1	0.456	0.351	0.645	0.0	0.49	0.294	0.023929	1.158029	0.84092	0	0.0	0.0	0.0	0.0909	0.0020768465	0.0035989452	0.4673	0.0
FZD9	CFHR3	0	ref_1000random	0.29664645	0.0866249	0	0.22161381	0.13072075	0.29537633	0.0	0.176	0.024	0.13499	0.24751548	0.28854463	0	0.0	8.398355E-4	0.0	0.0	0.003223	0.005717	0.671	0.027847681
LACTB2	SDSL	0	ref_1000random	0.218524	0.036844	0	0.395	0.198	0.453	0.0	0.421	0.147	0.068477	2.82E-4	2.82E-4	0	0.0	0.0	0.0	0.3636	6.9E-4	8.54E-4	0.293	0.0
SHH	TRAF5	0	ref_1000random	1.052664	0.730198	1	0.633	0.297	0.497	0.0	0.556	0.414	0.030773	0.91297	0.912952	0	0.0	0.0	0.0	0.0909	2.2E-5	6.0E-6	0.5852	0.0
HNRNPU	MYOZ3	0	ref_1000random	0.504587	0.271846	1	0.34275493	0.18324515	0.40548053	0.0	0.523	0.363	0.1053	1.346577	0.65323	0	0.0	0.0	0.0	0.1	0.01201	0.021264	0.5085	0.0816323
HDAC6	ATG2B	0	ref_1000random	0.26943156	0.062474538	0	0.0	0.199	0.568	0.0	0.41	0.146	0.103537	1.000002	0.999839	0	0.0	0.0	0.0	0.8333	8.6E-5	1.3E-4	0.294	0.0
FGFBP1	PIBF1	0	ref_1000random	0.194277	0.024273	0	0.711	0.239	0.619	0.0	0.337	0.215	0.096752	0.001037	0.001037	0	0.0	0.0	0.0	0.0952	0.0012252763	0.0021245573	0.5552	0.116
FABP5	SERPINA1	0	ref_1000random	0.929422	0.666164	0	0.712	0.361	0.673	0.0	0.9416443	0.3863739	0.054895	0.095839	0.095838	0	0.0	0.0	0.0	0.0	0.09555	0.139565	0.5704	0.27
CCNB1IP1	NT5E	0	ref_1000random	0.576289	0.350688	0	0.129	0.37	0.681	0.0	0.295	0.079	0.060735	0.183419	0.183414	0	0.0	0.0	0.0	0.6429	1.21E-4	1.93E-4	0.4768	0.0
RAB37	MCAM	0	ref_1000random	0.449417	0.21314	0	0.0	0.094	0.463	0.0	0.322	0.182	0.105568	0.054835	0.054671	0	0.0	0.0	0.0	0.0	9.103893E-4	0.0015675717	0.6025	0.18
CDC73	FAM134B	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
LGALS9C	CLCC1	0	ref_1000random	0.29203975	0.08109798	0	0.083	0.0	0.658	0.0	0.47914714	0.2401576	0.153362	0.966826	0.913405	0	0.0	0.0	0.0	0.0909	1.06E-4	9.8E-5	0.601	0.0
